gdb9_index,E1-CC2,E2-CC2,f1-CC2,f2-CC2
1.750400000000000000e+04,2.181353699999999951e-01,2.461511500000000130e-01,6.049599999999999596e-03,4.328989999999999574e-03
1.750500000000000000e+04,2.485336599999999896e-01,2.617382899999999846e-01,1.528410000000000012e-03,1.090340000000000059e-02
1.750600000000000000e+04,2.395499899999999904e-01,2.416096299999999919e-01,2.287296000000000121e-02,4.039800000000000183e-04
1.750700000000000000e+04,2.221412600000000070e-01,2.416963199999999923e-01,2.013229999999999967e-03,1.358639999999999935e-03
1.750800000000000000e+04,2.329293100000000005e-01,2.508921599999999752e-01,3.176699999999999858e-04,3.049379999999999973e-03
1.750900000000000000e+04,2.645002200000000081e-01,2.815789000000000208e-01,2.827389999999999938e-03,1.017474999999999977e-02
1.751000000000000000e+04,2.399377699999999947e-01,2.664249799999999779e-01,1.319090000000000019e-02,1.803300000000000031e-04
1.751100000000000000e+04,2.294329099999999899e-01,2.543875999999999915e-01,6.241799999999999606e-03,1.337699999999999881e-04
1.751200000000000000e+04,2.221694100000000116e-01,2.447110200000000013e-01,1.162639999999999941e-03,9.869200000000000715e-04
1.751300000000000000e+04,2.397894600000000098e-01,2.584261400000000264e-01,4.210099999999999823e-04,5.064609999999999772e-03
1.751400000000000000e+04,1.559802200000000028e-01,2.290787699999999871e-01,3.595000000000000105e-04,4.743889999999999739e-03
1.751500000000000000e+04,1.544528199999999907e-01,2.116869799999999968e-01,2.094400000000000005e-04,9.061740000000000420e-03
1.751600000000000000e+04,1.519196200000000052e-01,1.917014800000000074e-01,2.189100000000000030e-04,1.400870000000000023e-03
1.751700000000000000e+04,1.550067599999999934e-01,2.086746999999999908e-01,9.415899999999999617e-04,2.710256000000000123e-02
1.751800000000000000e+04,2.708340100000000139e-01,2.872703200000000234e-01,2.240187999999999902e-02,1.990500000000000082e-03
1.751900000000000000e+04,2.581568000000000196e-01,2.808815199999999956e-01,1.191472000000000017e-02,1.257676999999999927e-02
1.752000000000000000e+04,2.430836799999999964e-01,2.681769199999999853e-01,4.934639999999999686e-03,3.467159999999999947e-03
1.752100000000000000e+04,2.495429799999999976e-01,2.719828300000000088e-01,4.323139999999999622e-03,1.725600999999999871e-02
1.752200000000000000e+04,2.578482200000000168e-01,2.781598399999999915e-01,6.028599999999999844e-04,3.973299999999999922e-04
1.752300000000000000e+04,2.415956099999999884e-01,2.668025099999999927e-01,1.509780000000000063e-03,5.539050000000000223e-03
1.752400000000000000e+04,2.613036300000000089e-01,2.751879400000000198e-01,2.537700000000000047e-04,1.849187999999999873e-02
1.752500000000000000e+04,2.595711199999999885e-01,2.631813499999999806e-01,8.154859999999999887e-03,2.999599999999999944e-04
1.752600000000000000e+04,2.421273600000000137e-01,2.698116999999999877e-01,1.602109999999999906e-03,3.916120000000000365e-03
1.752700000000000000e+04,2.536081199999999924e-01,2.660354600000000014e-01,8.525659999999999142e-03,3.463399999999999942e-04
1.752800000000000000e+04,2.733552300000000046e-01,2.770648499999999737e-01,2.274013000000000076e-02,5.028870000000000388e-03
1.752900000000000000e+04,2.805858900000000045e-01,2.905137300000000256e-01,2.744099999999999968e-04,2.965880000000000166e-03
1.753000000000000000e+04,2.458712100000000067e-01,2.603198899999999982e-01,3.093482999999999997e-02,2.672840000000000112e-03
1.753100000000000000e+04,2.354757500000000114e-01,2.547291199999999756e-01,2.170224000000000111e-02,6.159719999999999605e-03
1.753200000000000000e+04,2.553076300000000076e-01,2.631325899999999995e-01,3.502008000000000204e-02,2.235239999999999883e-03
1.753300000000000000e+04,2.511451800000000234e-01,2.581370100000000001e-01,5.842349999999999627e-03,9.549989999999999521e-03
1.753400000000000000e+04,2.600162999999999780e-01,2.684222199999999892e-01,1.403282999999999961e-02,8.581790000000000598e-03
1.753500000000000000e+04,2.415709799999999907e-01,2.639798500000000159e-01,9.659489999999999743e-03,6.828609999999999715e-03
1.753600000000000000e+04,2.624596000000000151e-01,2.722024200000000005e-01,5.240569999999999951e-03,1.566611999999999866e-02
1.753700000000000000e+04,2.630894200000000183e-01,2.740849799999999781e-01,7.221739999999999930e-03,2.447641999999999873e-02
1.753800000000000000e+04,2.539589600000000114e-01,2.798839300000000030e-01,1.110071999999999968e-02,3.093378000000000100e-02
1.753900000000000000e+04,2.830427099999999752e-01,2.853955000000000242e-01,5.006200000000000146e-04,3.074858000000000105e-02
1.754000000000000000e+04,2.395362600000000008e-01,2.612887400000000193e-01,1.330582999999999939e-02,9.844560000000000463e-03
1.754100000000000000e+04,2.797802200000000239e-01,2.981346200000000168e-01,4.782300000000000071e-04,7.425639999999999845e-03
1.754200000000000000e+04,2.914195900000000061e-01,3.013134299999999932e-01,3.988680000000000003e-02,1.319824999999999991e-02
1.754300000000000000e+04,2.509556600000000248e-01,2.617835700000000210e-01,1.590570999999999999e-02,1.552061000000000066e-02
1.754400000000000000e+04,2.631057199999999874e-01,2.724240900000000076e-01,6.181199999999999976e-04,9.336679999999999979e-03
1.754500000000000000e+04,2.865492199999999934e-01,3.010226400000000080e-01,2.054577999999999960e-02,4.880903000000000325e-02
1.754600000000000000e+04,2.532877499999999782e-01,2.655153599999999781e-01,1.518898999999999944e-02,2.288400000000000113e-04
1.754700000000000000e+04,2.604144800000000037e-01,2.695130700000000212e-01,2.561500000000000192e-04,3.897160000000000207e-03
1.754800000000000000e+04,2.490014899999999920e-01,2.965060999999999947e-01,7.238399999999999869e-03,2.780554999999999832e-02
1.754900000000000000e+04,2.903484299999999907e-01,2.944724200000000125e-01,1.990539999999999844e-03,2.488862000000000019e-02
1.755000000000000000e+04,2.700257300000000193e-01,2.840890500000000096e-01,5.188499999999999536e-04,4.273039999999999651e-03
1.755100000000000000e+04,2.827655499999999766e-01,2.857265600000000183e-01,1.178830999999999976e-02,3.410960000000000207e-03
1.755200000000000000e+04,2.529499299999999895e-01,2.560081900000000243e-01,3.175499999999999937e-04,1.224786999999999924e-02
1.755300000000000000e+04,2.507320499999999841e-01,2.640861199999999798e-01,1.812833000000000153e-02,3.725480000000000198e-03
1.755400000000000000e+04,2.384985400000000089e-01,2.618879299999999910e-01,1.502580000000000061e-02,5.038520000000000325e-03
1.755500000000000000e+04,2.627120499999999748e-01,2.672037700000000071e-01,1.684650999999999857e-02,2.737519999999999797e-03
1.755600000000000000e+04,2.375145800000000029e-01,2.690420299999999876e-01,1.039077000000000056e-02,1.510459999999999928e-03
1.755700000000000000e+04,2.393059600000000120e-01,2.512201000000000017e-01,9.375090000000000853e-03,6.515729999999999959e-03
1.755800000000000000e+04,2.437385999999999997e-01,2.815776099999999782e-01,9.825020000000000281e-03,2.416760000000000002e-03
1.755900000000000000e+04,2.772993500000000000e-01,2.843746300000000171e-01,3.638489999999999867e-03,1.530315999999999968e-02
1.756000000000000000e+04,2.519333300000000109e-01,2.736173800000000211e-01,5.085909999999999910e-03,2.183350000000000134e-03
1.756100000000000000e+04,2.797443600000000252e-01,2.857933200000000173e-01,1.669262999999999997e-02,1.577969999999999937e-03
1.756200000000000000e+04,2.476063199999999909e-01,2.792432799999999826e-01,2.751379999999999885e-03,2.064519999999999810e-03
1.756300000000000000e+04,2.412212300000000087e-01,2.602464400000000233e-01,5.077070000000000367e-03,1.199153000000000024e-02
1.756400000000000000e+04,2.607061600000000201e-01,2.778704900000000255e-01,2.432539999999999963e-03,2.150602999999999890e-02
1.756500000000000000e+04,2.415713499999999903e-01,2.526185699999999867e-01,1.939849999999999908e-03,3.388319999999999787e-03
1.756600000000000000e+04,2.797810700000000206e-01,2.890547199999999872e-01,1.390737000000000050e-02,1.046306999999999966e-02
1.756700000000000000e+04,2.607069200000000087e-01,2.649213699999999894e-01,8.918830000000000854e-03,8.019900000000000379e-04
1.756800000000000000e+04,2.363639200000000051e-01,2.667385199999999790e-01,3.566870000000000197e-03,4.585233999999999838e-02
1.756900000000000000e+04,2.771184099999999817e-01,2.816708900000000071e-01,3.588047999999999932e-02,6.953520000000000360e-03
1.757000000000000000e+04,2.561302999999999774e-01,2.684110000000000107e-01,2.515240000000000184e-03,4.179119999999999710e-03
1.757100000000000000e+04,2.718658800000000042e-01,2.762879599999999991e-01,1.537168000000000041e-02,1.389070000000000062e-03
1.757200000000000000e+04,2.358757900000000018e-01,2.608010099999999998e-01,3.531659999999999834e-03,5.900869999999999900e-03
1.757300000000000000e+04,2.543532299999999857e-01,2.681298200000000187e-01,3.115109999999999928e-03,9.601339999999999875e-03
1.757400000000000000e+04,2.579233200000000115e-01,2.843787099999999790e-01,5.078479999999999800e-03,1.382539999999999984e-02
1.757500000000000000e+04,2.407866399999999962e-01,2.591557400000000233e-01,3.772469999999999990e-03,1.076459999999999917e-02
1.757600000000000000e+04,2.641025100000000125e-01,2.765702700000000069e-01,5.478850000000000386e-03,1.653556999999999944e-02
1.757700000000000000e+04,2.515779000000000210e-01,2.682071200000000211e-01,1.166820000000000053e-03,1.832910000000000095e-03
1.757800000000000000e+04,2.760298099999999866e-01,2.937197999999999753e-01,1.706312000000000106e-02,3.783729999999999906e-03
1.757900000000000000e+04,2.461107899999999959e-01,2.778338200000000091e-01,4.831369999999999762e-03,5.707439000000000262e-02
1.758000000000000000e+04,2.771995199999999770e-01,2.833993200000000101e-01,9.203019999999999257e-03,2.457981000000000055e-02
1.758100000000000000e+04,2.540338500000000055e-01,2.630854799999999827e-01,6.967309999999999996e-03,1.464005999999999988e-02
1.758200000000000000e+04,2.610543100000000116e-01,2.699613200000000046e-01,1.337893000000000068e-02,5.344749999999999675e-03
1.758300000000000000e+04,2.512492100000000006e-01,2.701449200000000106e-01,3.892038999999999915e-02,1.491264999999999952e-02
1.758400000000000000e+04,2.473481800000000008e-01,2.556186500000000028e-01,6.542600000000000412e-04,9.132390000000000646e-03
1.758500000000000000e+04,2.585926700000000245e-01,2.740056000000000158e-01,8.393629999999999147e-03,2.265792000000000153e-02
1.758600000000000000e+04,2.750827599999999817e-01,2.913168400000000213e-01,1.058586000000000076e-02,2.519529999999999860e-03
1.758700000000000000e+04,2.492663599999999924e-01,2.696468000000000198e-01,5.795179999999999602e-03,5.868774000000000213e-02
1.758800000000000000e+04,2.590748600000000179e-01,2.845015100000000130e-01,3.744411999999999741e-02,4.523491999999999791e-02
1.758900000000000000e+04,2.675487699999999913e-01,2.964398699999999942e-01,1.129577000000000012e-02,2.059370000000000037e-03
1.759000000000000000e+04,2.515836599999999867e-01,2.778445299999999785e-01,5.567840000000000115e-03,2.391727999999999910e-02
1.759100000000000000e+04,2.574878099999999836e-01,2.754628000000000076e-01,2.239999999999999966e-04,3.750059000000000031e-02
1.759200000000000000e+04,2.434898299999999904e-01,2.590124200000000210e-01,5.636590000000000350e-03,1.030620999999999968e-02
1.759300000000000000e+04,2.316930399999999890e-01,2.512639500000000137e-01,8.761309999999999584e-03,6.940439999999999977e-03
1.759400000000000000e+04,2.521088799999999797e-01,2.606540800000000102e-01,8.265589999999999743e-03,1.055039999999999928e-03
1.759500000000000000e+04,1.424473300000000109e-01,1.873665099999999861e-01,2.624300000000000200e-04,6.604715999999999365e-02
1.759600000000000000e+04,1.099386499999999989e-01,1.775756500000000015e-01,1.082500000000000020e-04,7.209999999999999578e-06
1.759700000000000000e+04,1.104112399999999938e-01,1.730452600000000063e-01,1.164200000000000000e-04,3.548599999999999671e-02
1.759800000000000000e+04,1.183982999999999980e-01,1.764249699999999865e-01,5.630000000000000306e-06,1.463939999999999946e-03
1.759900000000000000e+04,1.252872499999999889e-01,1.853895100000000074e-01,6.119800000000000326e-04,3.845221000000000056e-02
1.760400000000000000e+04,1.732774199999999876e-01,2.040755300000000050e-01,1.447960000000000089e-03,8.611710000000000198e-02
1.760500000000000000e+04,1.302897299999999925e-01,2.000683900000000126e-01,3.477000000000000083e-05,1.385100000000000003e-04
1.760600000000000000e+04,1.301918999999999993e-01,1.833528100000000050e-01,4.648000000000000222e-05,7.706034000000000495e-02
1.760700000000000000e+04,1.237752500000000033e-01,1.956669799999999904e-01,1.822899999999999911e-04,7.713000000000000184e-05
1.760800000000000000e+04,1.508446800000000088e-01,2.078172100000000022e-01,1.142320000000000054e-03,8.031802999999999859e-02
1.760900000000000000e+04,1.677528600000000036e-01,2.630253200000000069e-01,2.312600000000000051e-04,1.212992000000000063e-02
1.761000000000000000e+04,1.685193799999999964e-01,2.213788200000000039e-01,2.694500000000000172e-04,1.039076300000000008e-01
1.761100000000000000e+04,1.587470400000000059e-01,2.295155999999999863e-01,5.707400000000000277e-04,7.675219999999999959e-03
1.761200000000000000e+04,1.916343799999999931e-01,2.462394400000000039e-01,9.913639999999999605e-03,1.540606499999999934e-01
1.761300000000000000e+04,1.771895300000000117e-01,2.389248900000000009e-01,1.960499999999999949e-04,5.700075000000000280e-02
1.761400000000000000e+04,1.769648400000000121e-01,2.158008600000000110e-01,2.472600000000000145e-04,1.176199299999999975e-01
1.761500000000000000e+04,1.692977400000000021e-01,2.265900200000000031e-01,5.953700000000000138e-04,3.345237999999999684e-02
1.761600000000000000e+04,1.993369000000000113e-01,2.408125299999999969e-01,1.235088999999999979e-02,1.192308200000000012e-01
1.761700000000000000e+04,2.140108799999999867e-01,2.435225400000000096e-01,2.954300000000000090e-04,2.772369100000000031e-01
1.761800000000000000e+04,2.159172000000000036e-01,2.451268899999999862e-01,1.760950000000000059e-03,3.396973300000000195e-01
1.761900000000000000e+04,2.043528799999999868e-01,2.367297399999999941e-01,5.739500000000000461e-04,2.479819600000000013e-01
1.762000000000000000e+04,2.290335199999999904e-01,2.501601299999999806e-01,1.372013000000000052e-02,3.888416000000000095e-02
1.762100000000000000e+04,3.055758499999999822e-01,3.093988200000000188e-01,1.855639999999999980e-03,1.241708000000000048e-02
1.762200000000000000e+04,2.877532999999999896e-01,2.969677900000000093e-01,3.089286999999999936e-02,3.589760000000000000e-03
1.762300000000000000e+04,2.690636399999999928e-01,3.025104800000000260e-01,1.243401000000000055e-02,3.590840000000000091e-03
1.762400000000000000e+04,2.701619699999999735e-01,2.714791200000000182e-01,1.240106000000000021e-02,7.878289999999999599e-03
1.762500000000000000e+04,2.826090600000000230e-01,2.946111900000000228e-01,4.175550000000000095e-03,1.780355000000000132e-02
1.762600000000000000e+04,2.695103699999999991e-01,2.977863299999999880e-01,1.535546999999999954e-02,6.552159999999999582e-03
1.762700000000000000e+04,2.663987099999999830e-01,2.867940800000000068e-01,9.079479999999999149e-03,1.904404000000000166e-02
1.762800000000000000e+04,2.649200400000000233e-01,2.827725799999999956e-01,4.990996999999999795e-02,1.234098999999999960e-02
1.762900000000000000e+04,2.573989999999999889e-01,2.668709899999999746e-01,1.793368000000000045e-02,2.776269999999999953e-03
1.763000000000000000e+04,2.614656100000000150e-01,2.675354699999999974e-01,1.470832000000000042e-02,1.092518999999999955e-02
1.763100000000000000e+04,2.656126100000000267e-01,2.822295699999999852e-01,1.250935000000000068e-02,5.290610000000000278e-03
1.763200000000000000e+04,1.753947999999999896e-01,2.411755700000000058e-01,6.247499999999999798e-04,2.507898999999999892e-02
1.763300000000000000e+04,1.761299299999999901e-01,2.408618600000000110e-01,1.686699999999999961e-04,2.215270000000000086e-03
1.763400000000000000e+04,1.778993799999999958e-01,2.441590399999999939e-01,2.402799999999999966e-04,1.892243999999999871e-02
1.763500000000000000e+04,1.663233600000000034e-01,2.598052499999999876e-01,1.082969999999999940e-03,2.488601999999999828e-02
1.763600000000000000e+04,2.147972900000000018e-01,2.515983299999999812e-01,2.499449999999999849e-03,2.255319000000000074e-02
1.763700000000000000e+04,1.653211800000000120e-01,2.496888800000000019e-01,1.654620000000000092e-03,1.231667000000000005e-02
1.763800000000000000e+04,2.138288399999999922e-01,2.451477300000000081e-01,3.595539999999999934e-03,1.090053000000000029e-02
1.764000000000000000e+04,1.657432100000000019e-01,2.598038400000000081e-01,3.465599999999999887e-04,1.098470000000000002e-02
1.764100000000000000e+04,2.138511600000000124e-01,2.556534400000000096e-01,1.994800000000000132e-03,1.598474999999999896e-02
1.764200000000000000e+04,1.543372899999999881e-01,2.238482300000000091e-01,2.500860000000000149e-03,2.285041999999999976e-02
1.764300000000000000e+04,2.016787300000000005e-01,2.387289999999999968e-01,6.927290000000000010e-03,9.982049999999999257e-03
1.764400000000000000e+04,2.107448000000000099e-01,2.444706899999999905e-01,1.707670000000000108e-03,1.963522099999999992e-01
1.764500000000000000e+04,2.335847100000000010e-01,2.499228500000000019e-01,8.499529999999999932e-03,2.368180000000000111e-03
1.764600000000000000e+04,2.218070699999999951e-01,2.698521700000000023e-01,9.170800000000000219e-04,2.126793000000000086e-02
1.764700000000000000e+04,2.242798099999999961e-01,2.663306899999999811e-01,1.433880000000000007e-03,8.739639999999999909e-03
1.764800000000000000e+04,2.252156999999999909e-01,2.700662699999999972e-01,1.821619999999999923e-03,2.707530000000000093e-03
1.765200000000000000e+04,2.925465800000000005e-01,3.011965999999999810e-01,7.826710000000000611e-03,2.350380000000000004e-03
1.765300000000000000e+04,2.878869800000000145e-01,2.935583600000000182e-01,4.384301000000000170e-02,1.129403999999999998e-02
1.765400000000000000e+04,2.501917499999999905e-01,2.614007199999999753e-01,5.349389999999999874e-03,2.100719999999999931e-03
1.765500000000000000e+04,2.658964699999999959e-01,2.750129599999999730e-01,1.348720000000000084e-03,7.509009999999999990e-03
1.765600000000000000e+04,2.669074300000000011e-01,2.731534400000000251e-01,2.193819999999999971e-03,2.137162000000000089e-02
1.765700000000000000e+04,2.688626800000000205e-01,2.720347599999999866e-01,3.084790000000000015e-03,7.223919999999999994e-03
1.765800000000000000e+04,2.590613099999999891e-01,2.739976599999999762e-01,6.572200000000000264e-04,3.995561000000000251e-02
1.765900000000000000e+04,2.556108999999999742e-01,2.786011600000000143e-01,2.973570000000000033e-03,2.245257000000000155e-02
1.766000000000000000e+04,2.569440299999999899e-01,2.578076599999999940e-01,5.685889999999999868e-03,2.501220000000000179e-03
1.766100000000000000e+04,2.582617099999999777e-01,2.887497600000000220e-01,1.301777999999999963e-02,9.078740000000000074e-03
1.766200000000000000e+04,2.623074599999999923e-01,2.712864199999999726e-01,8.382290000000000574e-03,9.644530000000000117e-03
1.766300000000000000e+04,2.660495900000000025e-01,2.963004499999999930e-01,1.238339999999999927e-02,3.563970000000000072e-03
1.766400000000000000e+04,2.617556500000000064e-01,2.668377000000000110e-01,2.397199999999999884e-04,9.759749999999999329e-03
1.766500000000000000e+04,2.604786099999999993e-01,2.661775699999999745e-01,1.645500000000000044e-03,1.574276999999999968e-02
1.766600000000000000e+04,2.609068800000000077e-01,2.759011399999999892e-01,1.569999999999999944e-04,1.273581000000000019e-02
1.766700000000000000e+04,2.645033299999999810e-01,2.783805500000000044e-01,1.350900000000000017e-02,1.476671000000000060e-02
1.766800000000000000e+04,2.597391900000000087e-01,2.676849800000000168e-01,4.499910000000000194e-03,4.835230000000000257e-03
1.766900000000000000e+04,2.681087099999999723e-01,2.908939799999999964e-01,5.851249999999999681e-03,3.902031000000000249e-02
1.767000000000000000e+04,2.475991300000000006e-01,2.548491299999999793e-01,1.003930000000000100e-03,1.605294000000000165e-02
1.767100000000000000e+04,2.837071299999999741e-01,2.959986700000000193e-01,2.333382999999999985e-02,9.619700000000000126e-03
1.767200000000000000e+04,2.854852299999999787e-01,2.915300699999999745e-01,2.099360000000000115e-02,3.473579999999999984e-03
1.767300000000000000e+04,2.569296899999999884e-01,2.742462299999999797e-01,8.773690000000000655e-03,1.649776999999999841e-02
1.767400000000000000e+04,2.614060200000000167e-01,2.892029400000000194e-01,1.362556000000000010e-02,2.142793999999999949e-02
1.767500000000000000e+04,2.459618000000000082e-01,2.673961999999999728e-01,3.802649999999999867e-03,1.429073999999999969e-02
1.767600000000000000e+04,2.676179599999999881e-01,2.845446600000000048e-01,3.170409999999999808e-03,1.291721000000000015e-02
1.767700000000000000e+04,2.537310700000000030e-01,2.631204600000000005e-01,1.438613000000000045e-02,8.529989999999999448e-03
1.767800000000000000e+04,2.664851699999999934e-01,2.858123799999999770e-01,1.060045000000000084e-02,6.479870000000000421e-03
1.767900000000000000e+04,2.895431800000000111e-01,3.015073200000000231e-01,1.749567999999999957e-02,1.065106000000000039e-02
1.768000000000000000e+04,2.724706000000000072e-01,2.893951200000000057e-01,1.744597000000000162e-02,3.493730000000000013e-03
1.768100000000000000e+04,2.773651300000000153e-01,2.875117699999999998e-01,2.708092000000000138e-02,5.076510000000000224e-03
1.768200000000000000e+04,2.480213800000000135e-01,2.739081999999999906e-01,1.314651000000000014e-02,1.499956000000000032e-02
1.768300000000000000e+04,2.574040200000000111e-01,2.775448699999999991e-01,1.276532000000000014e-02,2.360664000000000165e-02
1.768400000000000000e+04,2.515600900000000140e-01,2.802514400000000183e-01,3.785145000000000176e-02,7.922480000000000841e-03
1.768500000000000000e+04,2.503136400000000039e-01,2.739584199999999803e-01,3.147329000000000099e-02,1.601359999999999936e-02
1.768600000000000000e+04,2.550597600000000242e-01,2.799748200000000131e-01,3.974459999999999972e-03,1.220070000000000009e-02
1.768700000000000000e+04,3.021324599999999916e-01,3.117291300000000209e-01,1.652559999999999966e-03,4.641469999999999971e-03
1.768800000000000000e+04,2.593669499999999850e-01,2.624749000000000110e-01,3.036673000000000150e-02,4.290229999999999912e-03
1.768900000000000000e+04,2.487001399999999862e-01,2.527383000000000268e-01,3.698945000000000011e-02,8.398799999999999885e-04
1.769000000000000000e+04,2.589132800000000234e-01,2.772683599999999915e-01,1.199326000000000038e-02,6.592609999999999616e-03
1.769100000000000000e+04,2.510213099999999975e-01,2.562497400000000036e-01,2.301645999999999900e-02,1.643953000000000081e-02
1.769200000000000000e+04,2.562795299999999776e-01,2.598892700000000056e-01,3.399360000000000142e-03,2.199570000000000084e-03
1.769300000000000000e+04,2.907614900000000113e-01,2.932682999999999818e-01,3.397532999999999803e-02,2.611132999999999857e-02
1.769400000000000000e+04,2.668205900000000241e-01,2.684626299999999799e-01,2.841899999999999743e-04,6.318400000000000492e-04
1.769500000000000000e+04,2.498659900000000100e-01,2.561040600000000222e-01,4.333885999999999988e-02,1.025260000000000060e-03
1.769600000000000000e+04,2.582695899999999933e-01,2.674134200000000128e-01,4.154530000000000028e-03,7.645000000000000157e-05
1.769700000000000000e+04,2.401220900000000102e-01,2.544975300000000273e-01,4.783100000000000199e-04,3.213160000000000321e-02
1.769800000000000000e+04,2.550822799999999946e-01,2.651267800000000063e-01,9.474499999999999632e-04,2.579360000000000160e-03
1.769900000000000000e+04,2.323297199999999896e-01,2.430733999999999950e-01,6.048139999999999593e-03,8.394000000000000202e-04
1.770000000000000000e+04,2.447245100000000062e-01,2.523507600000000073e-01,1.445029999999999926e-03,3.482399999999999862e-04
1.770100000000000000e+04,2.457611600000000063e-01,2.618863799999999742e-01,3.098800000000000079e-03,1.031512000000000054e-02
1.770200000000000000e+04,2.477579900000000113e-01,2.567849999999999855e-01,9.984200000000000800e-04,1.648149999999999919e-03
1.770300000000000000e+04,2.327213200000000093e-01,2.422623700000000047e-01,5.130319999999999846e-03,2.262989999999999880e-03
1.770400000000000000e+04,3.145774199999999965e-01,3.170832900000000176e-01,5.979720000000000001e-03,2.585070000000000076e-03
1.770500000000000000e+04,2.476690900000000084e-01,2.547666000000000097e-01,2.750349999999999930e-03,2.904421000000000086e-02
1.770600000000000000e+04,2.578528099999999879e-01,3.013906299999999927e-01,3.628919999999999889e-03,9.677800000000000074e-04
1.770700000000000000e+04,2.536175299999999799e-01,2.578192799999999840e-01,3.755489999999999783e-03,8.079060000000000755e-03
1.770800000000000000e+04,2.344325200000000053e-01,2.466836799999999885e-01,9.724329999999999780e-03,4.217470000000000073e-03
1.770900000000000000e+04,2.354348699999999905e-01,2.419690200000000069e-01,6.635630000000000001e-03,1.343681000000000042e-02
1.771000000000000000e+04,2.274474300000000060e-01,2.366670300000000005e-01,7.198999999999999670e-03,7.881700000000000381e-04
1.771100000000000000e+04,2.610950400000000005e-01,2.619820700000000113e-01,2.502289999999999896e-03,4.091440000000000007e-03
1.771200000000000000e+04,1.883412200000000036e-01,2.695819700000000041e-01,2.200000000000000112e-07,3.732000000000000074e-03
1.771300000000000000e+04,1.793019899999999944e-01,2.038744600000000073e-01,4.609999999999999908e-06,9.844020000000000201e-03
1.771400000000000000e+04,1.788215800000000077e-01,2.227520699999999965e-01,1.030000000000000091e-06,8.999999999999999593e-07
1.771500000000000000e+04,1.909059999999999924e-01,2.680572700000000141e-01,2.451999999999999902e-05,7.057149999999999881e-03
1.771600000000000000e+04,2.081950100000000137e-01,2.371486600000000111e-01,3.819352000000000164e-02,2.862710000000000081e-03
1.771700000000000000e+04,1.777192099999999886e-01,2.262603099999999923e-01,5.241520000000000380e-03,3.752911999999999915e-02
1.771800000000000000e+04,1.725937499999999902e-01,2.006691399999999958e-01,1.700829999999999963e-03,9.052199999999999830e-04
1.771900000000000000e+04,1.819528300000000098e-01,2.165048599999999934e-01,8.471200000000000344e-04,4.906769999999999882e-02
1.772000000000000000e+04,1.930645400000000067e-01,2.173056499999999891e-01,3.555273999999999934e-02,2.591368999999999964e-02
1.772100000000000000e+04,2.934369700000000192e-01,3.030484299999999798e-01,3.634841999999999934e-02,1.532299999999999895e-03
1.772200000000000000e+04,2.477626900000000076e-01,2.572849999999999859e-01,2.233559999999999886e-03,3.453209000000000140e-02
1.772300000000000000e+04,2.509352300000000091e-01,2.610515299999999761e-01,9.753099999999999574e-04,6.574420000000000090e-03
1.772400000000000000e+04,2.588832500000000092e-01,2.728053100000000231e-01,2.693300000000000251e-04,2.006000000000000106e-05
1.772500000000000000e+04,2.340019200000000021e-01,2.426454500000000125e-01,9.074199999999999280e-03,6.879739999999999640e-03
1.772600000000000000e+04,2.138019800000000026e-01,2.413214899999999996e-01,1.292089000000000085e-02,1.091429000000000010e-02
1.772700000000000000e+04,2.331740599999999886e-01,2.583833200000000274e-01,5.727899999999999962e-04,6.745400000000000354e-03
1.772800000000000000e+04,2.217254100000000117e-01,2.518545200000000261e-01,1.377600999999999999e-02,4.257249999999999750e-03
1.772900000000000000e+04,2.372974800000000051e-01,2.445650299999999888e-01,3.986158000000000062e-02,1.239447999999999939e-02
1.773000000000000000e+04,2.527676999999999841e-01,2.601648699999999925e-01,6.648759999999999393e-02,1.703531000000000142e-02
1.773100000000000000e+04,2.398705700000000052e-01,2.438576600000000039e-01,2.051978999999999956e-02,3.061851999999999976e-02
1.773200000000000000e+04,2.274780299999999977e-01,2.598025999999999947e-01,1.417500000000000032e-04,1.813700000000000067e-04
1.773300000000000000e+04,2.904783000000000226e-01,3.017341499999999788e-01,5.601110000000000290e-03,7.057173999999999392e-02
1.773400000000000000e+04,2.619399600000000272e-01,2.663090499999999916e-01,4.708399999999999847e-04,4.300199999999999791e-04
1.773500000000000000e+04,2.445921899999999871e-01,2.552731799999999884e-01,7.795019999999999727e-03,1.023950000000000034e-02
1.773600000000000000e+04,2.448942199999999958e-01,2.859936000000000145e-01,1.244100000000000099e-04,3.287000000000000208e-05
1.773700000000000000e+04,2.426109100000000129e-01,2.502616200000000179e-01,7.718189999999999773e-03,4.387089999999999740e-03
1.773800000000000000e+04,2.416714299999999926e-01,2.515693399999999746e-01,1.015920000000000017e-03,2.852369999999999906e-03
1.773900000000000000e+04,2.809616600000000020e-01,2.877293799999999790e-01,6.452779999999999974e-03,1.871559999999999977e-03
1.774000000000000000e+04,2.416613499999999970e-01,2.563554399999999900e-01,3.862159999999999899e-03,8.727260000000000573e-03
1.774100000000000000e+04,2.436733100000000041e-01,2.597351299999999807e-01,3.601000000000000251e-05,2.058359999999999964e-03
1.774200000000000000e+04,2.375379099999999910e-01,2.535658800000000213e-01,2.577519999999999811e-03,2.308870000000000193e-03
1.774300000000000000e+04,2.434127399999999886e-01,2.495331799999999933e-01,5.225249999999999860e-03,4.591350000000000119e-03
